Congress,DistNum,State,PartyCode,Name,FirstDim
5,0,NEW YOR,1,HOBART,0.745
5,0,NEW YOR,1,NORTH,0.427
5,0,NEW YOR,1,WATSON,0.812
5,0,NORTH C,200,BLOODWORTH,-0.364
5,0,NORTH C,200,MARTIN,-0.167
5,0,PENNSYL,1,ROSS,0.98
5,0,PENNSYL,1,BINGHAM,0.744
5,0,RHODE I,1,FOSTER,0.288
5,0,RHODE I,1,BRADFORD,0.556
5,0,RHODE I,1,GREENE,0.38
5,0,SOUTH C,1,READ,0.8
5,0,SOUTH C,200,HUNTER,0.173
5,0,TENNESS,200,COCKE,-0.465
5,0,TENNESS,200,JACKSON,-0.486
5,0,TENNESS,200,ANDERSON,-0.212
5,0,VERMONT,1,PAINE,0.435
5,0,VERMONT,1,CHIPMAN,0.568
5,0,VIRGINI,200,TAZEWELL,-0.683
5,0,VIRGINI,200,MASON,-0.647
6,98,CONNECT,1,GRISWOLD,0.778
6,98,CONNECT,1,EDMOND,0.766
6,98,CONNECT,1,DANA,0.772
6,98,CONNECT,1,DAVENPORT J,0.743
6,98,CONNECT,1,GOODRICH  E,0.647
6,98,CONNECT,1,GOODRICH  C,0.763
6,98,CONNECT,1,BRACE,0.6
6,98,CONNECT,1,SMITH  J.C.,0.683
6,1,DELAWAR,1,BAYARD,0.624
6,98,GEORGIA,1,JONES,-0.068
6,98,GEORGIA,1,TALIAFERRO,-0.061
6,1,KENTUCK,200,DAVIS,0.105
6,2,KENTUCK,200,FOWLER,-0.032
6,1,MARYLAN,1,DENT,0.294
6,2,MARYLAN,1,THOMAS  J.C,0.524
6,3,MARYLAN,1,CRAIK,0.639
6,4,MARYLAN,1,BAER,0.497
6,5,MARYLAN,200,SMITH  S.,0.031
6,6,MARYLAN,200,CHRISTIE,-0.029
6,7,MARYLAN,200,NICHOLSON,-0.046
6,8,MARYLAN,1,DENNIS,0.535
6,2,MASSACH,1,SHEPARD,0.65
6,3,MASSACH,1,LYMAN,0.636
6,4,MASSACH,1,FOSTER  D.,0.695
6,5,MASSACH,1,WILLIAMS  L,0.734
6,6,MASSACH,1,REED,0.521
6,7,MASSACH,200,BISHOP,-0.064
6,8,MASSACH,1,OTIS,0.668
6,9,MASSACH,200,VARNUM,-0.078
6,10,MASSACH,1,SEWALL,0.691
6,10,MASSACH,1,READ,0.558
6,11,MASSACH,1,BARTLETT,0.552
6,12,MASSACH,1,LEE  S.,0.67
6,13,MASSACH,1,WADSWORTH,0.655
6,14,MASSACH,1,THACHER,0.857
6,98,NEW HAM,1,FOSTER  A.,0.762
6,98,NEW HAM,1,FREEMAN,0.6
6,98,NEW HAM,1,SHEAFE,0.819
6,98,NEW HAM,1,GORDON,0.736
6,98,NEW HAM,1,TENNEY,0.564
6,1,NEW JER,200,CONDIT,-0.255
6,2,NEW JER,200,KITCHELL,0.065
6,3,NEW JER,200,LINN,0.025
6,4,NEW JER,1,IMLAY,0.737
6,5,NEW JER,1,DAVENPORT F,0.83
6,1,NEW YOR,200,SMITH  J.,-0.052
6,2,NEW YOR,200,LIVINGSTON,0
6,3,NEW YOR,200,VANCORTLAND,0.058
6,4,NEW YOR,200,ELMENDORF,-0.207
6,5,NEW YOR,200,BAILEY,-0.137
6,6,NEW YOR,1,BIRD,0.584
6,7,NEW YOR,200,THOMPSON,0.087
6,8,NEW YOR,1,GLEN,0.751
6,9,NEW YOR,1,PLATT,0.868
6,10,NEW YOR,1,COOPER,0.757
6,1,NORTH C,1,DICKSON,0.505
6,2,NORTH C,1,HENDERSON,0.486
6,3,NORTH C,200,WILLIAMS  R,0.004
6,4,NORTH C,200,STANFORD,-0.121
6,5,NORTH C,200,MACON,-0.291
6,6,NORTH C,1,HILL,0.507
6,7,NORTH C,1,GROVE,0.309
6,8,NORTH C,200,STONE,-0.221
6,9,NORTH C,200,ALSTON,-0.13
6,10,NORTH C,200,SPAIGHT,0.193
6,1,PENNSYL,1,WALN,0.717
6,2,PENNSYL,200,LEIB,-0.062
6,3,PENNSYL,1,THOMAS  R.,0.585
6,4,PENNSYL,200,MUHLENBERG,0.102
6,4,PENNSYL,200,BROWN  R.,-0.277
6,5,PENNSYL,200,HIESTER,-0.04
6,6,PENNSYL,200,HANNA,-0.002
6,7,PENNSYL,1,KITTERA,0.583
6,8,PENNSYL,1,HARTLEY,0.463
6,9,PENNSYL,200,GREGG,-0.021
6,10,PENNSYL,1,WOODS,0.648
6,11,PENNSYL,200,SMILIE,-0.161
6,12,PENNSYL,200,GALLATIN,-0.115
6,98,RHODE I,1,CHAMPLIN,0.639
6,98,RHODE I,1,BROWN  J.,0.725
6,1,SOUTH C,1,PINCKNEY,0.612
6,2,SOUTH C,1,RUTLEDGE,0.681
6,3,SOUTH C,1,HUGER,0.406
6,4,SOUTH C,200,SUMTER,-0.75
6,5,SOUTH C,1,HARPER,0.474
6,6,SOUTH C,1,NOTT,0.325
6,1,TENNESS,200,CLAIBORNE,-0.005
6,1,VERMONT,200,LYON,0.13
6,2,VERMONT,1,MORRIS,0.674
6,1,VIRGINI,1,PAGE,0.484
6,2,VIRGINI,200,HOLMES,-0.148
6,3,VIRGINI,200,JACKSON,-0.558
6,4,VIRGINI,200,TRIGG  A.,-0.139
6,5,VIRGINI,200,TRIGG  J.,-0.071
6,6,VIRGINI,200,CLAY,-0.268
6,7,VIRGINI,200,RANDOLPH,-0.047
6,8,VIRGINI,200,GOODE,0.221
6,9,VIRGINI,200,EGGLESTON,-0.301
6,10,VIRGINI,200,GRAY,-0.023
6,11,VIRGINI,1,PARKER,0.194
6,12,VIRGINI,1,EVANS,0.518
6,13,VIRGINI,1,MARSHALL,0.482
6,14,VIRGINI,200,CABELL,-0.427
6,15,VIRGINI,200,DAWSON,-0.12
6,16,VIRGINI,200,NEW,-0.23
6,17,VIRGINI,1,POWELL,0.578
6,18,VIRGINI,200,NICHOLAS,-0.067
6,19,VIRGINI,1,LEE  H.,0.637
6,0,CONNECT,1,TRACY,0.746
6,0,CONNECT,1,HILLHOUSE,0.71
6,0,DELAWAR,1,WELLS,0.749
6,0,DELAWAR,1,LATIMER,0.761
6,0,GEORGIA,1,GUNN,0.23
6,0,GEORGIA,200,BALDWIN,-0.165
6,0,KENTUCK,1,MARSHALL,-0.151
6,0,KENTUCK,200,BROWN,-0.302
6,0,MARYLAN,1,HOWARD,0.597
6,0,MARYLAN,1,LLOYD,0.571
6,0,MARYLAN,1,HINDMAN,0.806
6,0,MASSACH,1,DEXTER,0.469
6,0,MASSACH,1,GOODHUE,0.791
6,0,MASSACH,1,MASON,0.367
6,0,NEW HAM,1,LIVERMORE,0.354
6,0,NEW HAM,200,LANGDON,-0.386
6,0,NEW JER,1,DAYTON,0.485
6,0,NEW JER,1,SCHUREMAN,0.634
6,0,NEW YOR,1,LAURANCE,0.768
6,0,NEW YOR,1,MORRIS,0.662
6,0,NEW YOR,200,ARMSTRONG,-0.144
6,0,NORTH C,200,BLOODWORTH,-0.364
6,0,NORTH C,200,FRANKLIN,-0.221
6,0,PENNSYL,1,ROSS,0.98
6,0,PENNSYL,1,BINGHAM,0.744
6,0,RHODE I,1,FOSTER  T.,0.288
6,0,RHODE I,1,GREENE,0.38
6,0,SOUTH C,200,PINCKNEY,-0.513
6,0,SOUTH C,1,READ,0.8
6,0,TENNESS,200,COCKE,-0.465
6,0,TENNESS,200,ANDERSON,-0.212
6,0,VERMONT,1,PAINE,0.435
6,0,VERMONT,1,CHIPMAN,0.568
6,0,VIRGINI,200,NICHOLAS,-0.187
6,0,VIRGINI,200,MASON,-0.647
7,0,USA,200,JEFFERSON,0.015
7,98,CONNECT,1,DAVENPORT,0.743
7,98,CONNECT,1,DANA,0.772
7,98,CONNECT,1,PERKINS,0.867
7,98,CONNECT,1,GRISWOLD,0.778
7,98,CONNECT,1,SMITH  J.C.,0.683
7,98,CONNECT,1,TALLMADGE,0.666
7,98,CONNECT,1,GODDARD,0.77
7,1,DELAWAR,1,BAYARD,0.624
7,98,GEORGIA,200,MILLEDGE,-0.004
7,98,GEORGIA,200,EARLY,0.048
7,98,GEORGIA,200,MERIWETHER,-0.222
7,1,KENTUCK,200,DAVIS,0.105
7,2,KENTUCK,200,FOWLER,-0.032
7,1,MARYLAN,1,CAMPBELL,0.446
7,2,MARYLAN,200,BOWIE,0.003
7,3,MARYLAN,1,PLATER,0.603
7,4,MARYLAN,200,HIESTER  D.,0.087
7,5,MARYLAN,200,SMITH  S.,0.031
7,6,MARYLAN,200,ARCHER,-0.057
7,7,MARYLAN,200,NICHOLSON,-0.046
7,8,MARYLAN,1,DENNIS,0.535
7,1,MASSACH,200,BACON,-0.03
7,2,MASSACH,1,SHEPARD,0.65
7,3,MASSACH,1,MATTOON,0.495
7,4,MASSACH,1,HASTINGS,0.548
7,5,MASSACH,1,WILLIAMS L.,0.734
7,6,MASSACH,200,SMITH  J.,0.116
7,7,MASSACH,200,BISHOP,-0.064
7,8,MASSACH,200,EUSTIS,0.163
7,9,MASSACH,200,VARNUM,-0.078
7,10,MASSACH,1,READ,0.558
7,11,MASSACH,1,CUTLER,0.776
7,12,MASSACH,1,THATCHER,0.621
7,13,MASSACH,1,WADSWORTH,0.655
7,14,MASSACH,200,CUTTS,0.019
7,98,NEW HAM,1,FOSTER,0.762
7,98,NEW HAM,1,UPHAM,0.851
7,98,NEW HAM,1,TENNEY,0.564
7,98,NEW HAM,1,PIERCE,0.6
7,98,NEW HAM,1,HUNT,0.527
7,98,NEW JER,200,MOTT,0.111
7,98,NEW JER,200,SOUTHARD,0.018
7,98,NEW JER,200,CONDIT,-0.255
7,98,NEW JER,200,ELMER,0.083
7,98,NEW JER,200,HELMS,0.083
7,1,NEW YOR,200,SMITH  J.,-0.052
7,2,NEW YOR,200,MITCHILL,0.09
7,3,NEW YOR,200,VANCORTLAND,0.058
7,4,NEW YOR,200,ELMENDORF,-0.207
7,5,NEW YOR,200,BAILEY,-0.137
7,6,NEW YOR,200,VANNESS,0.011
7,7,NEW YOR,200,THOMAS,-0.022
7,8,NEW YOR,1,VANRENSSELA,0.714
7,9,NEW YOR,1,WALKER,0.768
7,10,NEW YOR,1,MORRIS  T.,0.537
7,1,NORTH C,200,HOLLAND,-0.261
7,2,NORTH C,1,HENDERSON,0.486
7,3,NORTH C,200,WILLIAMS R.,0.004
7,4,NORTH C,200,STANFORD,-0.121
7,6,NORTH C,1,HILL,0.507
7,7,NORTH C,1,GROVE,0.309
7,8,NORTH C,200,JOHNSON,0.01
7,8,NORTH C,200,WYNNS,-0.05
7,9,NORTH C,200,ALSTON,-0.13
7,10,NORTH C,1,STANLY,0.429
7,1,PENNSYL,200,JONES,0.012
7,2,PENNSYL,200,LEIB,-0.062
7,3,PENNSYL,1,HEMPHILL,0.405
7,4,PENNSYL,200,VANHORNE,-0.211
7,4,PENNSYL,200,BROWN,-0.277
7,5,PENNSYL,200,HIESTER  J.,-0.04
7,6,PENNSYL,200,HANNA,-0.002
7,7,PENNSYL,1,BOUDE,0.612
7,8,PENNSYL,200,STEWART,-0.185
7,9,PENNSYL,200,GREGG,-0.021
7,10,PENNSYL,1,WOODS,0.648
7,11,PENNSYL,200,SMILIE,-0.161
7,12,PENNSYL,200,HOGE,0.106
7,98,RHODE I,200,STANTON,-0.091
7,98,RHODE I,200,TILLINGHAS,0.349
7,1,SOUTH C,1,LOWNDES,0.506
7,2,SOUTH C,1,RUTLEDGE,0.681
7,3,SOUTH C,1,HUGER,0.406
7,4,SOUTH C,200,SUMTER,-0.75
7,4,SOUTH C,200,WINN,-0.192
7,5,SOUTH C,200,BUTLER,-0.25
7,6,SOUTH C,200,MOORE,-0.233
7,1,TENNESS,200,DICKSON,0.033
7,1,VERMONT,200,SMITH  I.,0.031
7,2,VERMONT,1,MORRIS L.R.,0.674
7,1,VIRGINI,200,SMITH  J.,-0.092
7,2,VIRGINI,200,HOLMES,-0.148
7,3,VIRGINI,200,JACKSON,-0.558
7,4,VIRGINI,200,TRIGG  A.,-0.139
7,5,VIRGINI,200,TRIGG  J.J.,-0.071
7,6,VIRGINI,200,CLAY,-0.268
7,7,VIRGINI,200,RANDOLPH,-0.047
7,8,VIRGINI,200,CLAIBORNE,-0.117
7,9,VIRGINI,200,GILES,0.013
7,10,VIRGINI,200,GRAY,-0.023
7,11,VIRGINI,200,NEWTON,0.011
7,12,VIRGINI,1,STRATTON,0.467
7,13,VIRGINI,200,CLOPTON,-0.265
7,14,VIRGINI,200,CABELL,-0.427
7,15,VIRGINI,200,DAWSON,-0.12
7,16,VIRGINI,200,NEW,-0.23
7,17,VIRGINI,200,BRENT,-0.244
7,18,VIRGINI,200,THOMPSON,-0.111
7,19,VIRGINI,200,TALIAFERRO,-0.06
7,0,CONNECT,1,TRACY  U.,0.746
7,0,CONNECT,1,HILLHOUSE J,0.71
7,0,DELAWAR,1,WHITE  S.,0.621
7,0,DELAWAR,1,WELLS  W.H.,0.749
7,0,GEORGIA,200,BALDWIN  A.,-0.165
7,0,GEORGIA,200,JACKSON  J.,-0.355
7,0,KENTUCK,200,BROWN  J.,-0.302
7,0,KENTUCK,200,BRECKENRIDG,-0.516
7,0,MARYLAN,1,HOWARD J.E.,0.597
7,0,MARYLAN,200,WRIGHT  R.,0.07
7,0,MASSACH,1,FOSTER  D.,0.695
7,0,MASSACH,1,MASON  J.,0.367
7,0,NEW HAM,1,OLCOTT  S.,0.711
7,0,NEW JER,1,DAYTON  J.,0.485
7,0,NEW JER,1,OGDEN  A.,0.618
7,0,NEW YOR,1,MORRIS  G.,0.662
7,0,NEW YOR,200,CLINTON D.W,-0.37
7,0,NORTH C,200,STONE  D.,-0.221
7,0,NORTH C,200,FRANKLIN J.,-0.221
7,0,PENNSYL,1,ROSS  J.,0.98
7,0,PENNSYL,200,LOGAN  G.,-0.075
7,0,RHODE I,200,FOSTER  T.,0.288
7,0,RHODE I,200,ELLERY  C.,-0.692
7,0,TENNESS,200,COCKE  W.,-0.465
7,0,TENNESS,200,ANDERSON J.,-0.212
7,0,VERMONT,200,BRADLEY S.R,0.088
7,0,VIRGINI,200,NICHOLAS  W,-0.187
7,0,VIRGINI,200,MASON  S.T.,-0.647
8,98,CONNECT,1,DAVENPORT,0.743
8,98,CONNECT,1,GRISWOLD  R,0.778
8,98,CONNECT,1,GODDARD,0.77
8,98,CONNECT,1,SMITH  J.C.,0.683
8,98,CONNECT,1,BALDWIN,0.677
8,98,CONNECT,1,DANA,0.772
8,98,CONNECT,1,TALLMADGE,0.666
8,1,DELAWAR,200,RODNEY,-0.159
8,98,GEORGIA,200,MERIWETHER,-0.222
8,98,GEORGIA,200,BRYAN,-0.17
8,98,GEORGIA,200,EARLY,0.048
8,98,GEORGIA,200,HAMMOND,-0.107
8,1,KENTUCK,200,LYON,0.13
8,2,KENTUCK,200,BOYLE,-0.101
8,3,KENTUCK,200,WALTON,-0.071
8,4,KENTUCK,200,SANDFORD,-0.238
8,5,KENTUCK,200,FOWLER,-0.032
8,6,KENTUCK,200,BEDINGER,-0.195
8,1,MARYLAN,1,CAMPBELL  J,0.446
8,2,MARYLAN,200,BOWIE,0.003
8,3,MARYLAN,1,PLATER,0.603
8,5,MARYLAN,200,MOORE  N.R.,-0.15
8,5,MARYLAN,200,MCCREERY,0.019
8,6,MARYLAN,200,ARCHER,-0.057
8,7,MARYLAN,200,NICHOLSON,-0.046
8,8,MARYLAN,1,DENNIS,0.535
8,1,MASSACH,200,EUSTIS,0.163
8,2,MASSACH,200,CROWNINSHIE,0.008
8,3,MASSACH,1,CUTLER,0.776
8,4,MASSACH,200,VARNUM,-0.078
8,5,MASSACH,1,DWIGHT,0.818
8,6,MASSACH,1,TAGGART,0.626
8,7,MASSACH,1,MITCHELL  N,0.495
8,8,MASSACH,1,WILLIAMS  L,0.734
8,9,MASSACH,200,BISHOP,-0.064
8,10,MASSACH,1,HASTINGS,0.548
8,11,MASSACH,1,STEDMAN,0.641
8,12,MASSACH,200,SKINNER,-0.064
8,12,MASSACH,200,LARNED,-0.028
8,13,MASSACH,200,SEAVER,-0.22
8,14,MASSACH,200,CUTTS,0.019
8,15,MASSACH,1,WADSWORTH,0.655
8,16,MASSACH,1,THATCHER,0.621
8,98,NEW HAM,1,CLAGETT,0.47
8,98,NEW HAM,1,TENNEY,0.564
8,98,NEW HAM,1,HOUGH,0.614
8,98,NEW HAM,1,BETTON,0.729
8,98,NEW HAM,1,HUNT,0.527
8,98,NEW JER,200,HELMS,0.083
8,98,NEW JER,200,ELMER,0.083
8,98,NEW JER,200,MOTT,0.111
8,98,NEW JER,200,SLOAN,0.047
8,98,NEW JER,200,SOUTHARD,0.018
8,98,NEW JER,200,BOYD,-0.006
8,1,NEW YOR,200,SMITH  J.,-0.052
8,1,NEW YOR,200,RIKER,0.029
8,2,NEW YOR,1,SANDS,0.479
8,3,NEW YOR,200,MITCHILL  S,0.09
8,4,NEW YOR,200,VANCORTLAND,0.058
8,5,NEW YOR,200,MCCORD,-0.418
8,6,NEW YOR,200,VERPLANCK,0.076
8,7,NEW YOR,200,HASBROUCK,-0.026
8,8,NEW YOR,1,LIVINGSTON,0.518
8,9,NEW YOR,1,VANRENSSELA,0.714
8,10,NEW YOR,1,TIBBITTS,0.94
8,11,NEW YOR,200,PALMER,-0.726
8,12,NEW YOR,200,THOMAS,-0.022
8,13,NEW YOR,200,SAMMONS,0.022
8,14,NEW YOR,200,ROOT,-0.003
8,15,NEW YOR,1,GRISWOLD  G,0.999
8,16,NEW YOR,200,PATTERSON,-0.156
8,17,NEW YOR,200,PHELPS,-0.026
8,1,NORTH C,200,WYNNS,-0.05
8,2,NORTH C,200,ALSTON,-0.13
8,3,NORTH C,200,KENNEDY,-0.077
8,4,NORTH C,200,BLACKLEDGE,-0.105
8,5,NORTH C,200,GILLESPIE,-0.101
8,7,NORTH C,1,PURVIANCE,0.363
8,8,NORTH C,200,STANFORD,-0.121
8,9,NORTH C,200,WILLIAMS  M,0.031
8,10,NORTH C,200,ALEXANDER,0.086
8,11,NORTH C,200,HOLLAND,-0.261
8,12,NORTH C,200,WINSTON,-0.109
8,1,OHIO,200,MORROW,0.033
8,1,PENNSYL,200,RICHARDS,-0.224
8,1,PENNSYL,200,LEIB,-0.062
8,1,PENNSYL,200,CLAY  J.,-0.181
8,2,PENNSYL,200,VAN HORNE,-0.211
8,2,PENNSYL,200,BROWN,-0.277
8,2,PENNSYL,200,CONRAD,-0.354
8,3,PENNSYL,200,ANDERSON,-0.314
8,3,PENNSYL,200,HIESTER,-0.04
8,3,PENNSYL,200,WHITEHILL,-0.414
8,4,PENNSYL,200,BARD,-0.399
8,4,PENNSYL,200,HANNA,-0.002
8,5,PENNSYL,200,GREGG,-0.021
8,6,PENNSYL,200,STEWART,-0.185
8,7,PENNSYL,200,REA,-0.225
8,8,PENNSYL,200,FINDLEY,-0.03
8,9,PENNSYL,200,SMILIE,-0.161
8,10,PENNSYL,200,HOGE  W.,0.106
8,11,PENNSYL,200,LUCAS,-0.088
8,98,RHODE I,200,KNIGHT,-0.079
8,98,RHODE I,200,STANTON,-0.091
8,1,SOUTH C,1,LOWNDES,0.506
8,2,SOUTH C,200,BUTLER,-0.25
8,3,SOUTH C,1,HUGER,0.406
8,4,SOUTH C,200,HAMPTON,-0.086
8,5,SOUTH C,200,WINN,-0.192
8,6,SOUTH C,200,CASEY,-0.219
8,7,SOUTH C,200,MOORE  T.,-0.233
8,8,SOUTH C,200,EARLE,-0.033
8,98,TENNESS,200,CAMPBELL  G,-0.3
8,98,TENNESS,200,DICKSON,0.033
8,98,TENNESS,200,RHEA,-0.233
8,1,VERMONT,200,OLIN,-0.243
8,2,VERMONT,1,ELLIOTT,0.287
8,3,VERMONT,1,CHAMBERLAIN,0.628
8,4,VERMONT,1,CHITTENDEN,0.523
8,1,VIRGINI,200,JACKSON,-0.011
8,2,VIRGINI,1,STEPHENSON,0.423
8,3,VIRGINI,200,SMITH  J.,-0.092
8,4,VIRGINI,200,HOLMES,-0.148
8,5,VIRGINI,1,LEWIS  T.,0.918
8,5,VIRGINI,200,MOORE  A.,-0.246
8,5,VIRGINI,200,WILSON,-0.25
8,6,VIRGINI,200,TRIGG  A.,-0.139
8,7,VIRGINI,1,LEWIS  J.,0.333
8,8,VIRGINI,200,JONES,-0.099
8,9,VIRGINI,200,THOMPSON,-0.111
8,10,VIRGINI,200,DAWSON,-0.12
8,11,VIRGINI,200,NEW,-0.23
8,12,VIRGINI,1,GRIFFIN,0.299
8,13,VIRGINI,200,TRIGG  J.,-0.071
8,13,VIRGINI,200,CLARK,-0.14
8,14,VIRGINI,200,CLAY  M.,-0.268
8,15,VIRGINI,200,RANDOLPH  J,-0.047
8,16,VIRGINI,200,EPPES,-0.237
8,17,VIRGINI,200,CLAIBORNE,-0.117
8,18,VIRGINI,200,GOODWYN,-0.237
8,19,VIRGINI,200,GRAY,-0.023
8,20,VIRGINI,200,NEWTON,0.011
8,21,VIRGINI,200,RANDOLPH  T,-0.14
8,22,VIRGINI,200,CLOPTON,-0.265
8,0,CONNECT,1,TRACY  U.,0.746
8,0,CONNECT,1,HILLHOUSE,0.71
8,0,DELAWAR,1,WHITE  S.,0.621
8,0,DELAWAR,1,WELLS  W.H.,0.749
8,0,DELAWAR,1,BAYARD  J.,0.624
8,0,GEORGIA,200,BALDWIN  A.,-0.165
8,0,GEORGIA,200,JACKSON  J.,-0.355
8,0,KENTUCK,200,BRECKINRIDG,-0.516
8,0,KENTUCK,200,BROWN  J.,-0.302
8,0,MARYLAN,200,SMITH  S.,0.031
8,0,MARYLAN,200,WRIGHT  R.,0.07
8,0,MASSACH,1,PICKERING,0.668
8,0,MASSACH,1,ADAMS  J.Q.,0.494
8,0,NEW HAM,1,PLUMER  W.,0.964
8,0,NEW HAM,1,OLCOTT  S.,0.711
8,0,NEW JER,1,DAYTON  J.,0.485
8,0,NEW JER,200,CONDIT  J.,-0.255
8,0,NEW YOR,200,BAILEY  T.,-0.137
8,0,NEW YOR,200,ARMSTRONG,-0.144
8,0,NORTH C,200,FRANKLIN,-0.221
8,0,NORTH C,200,STONE  D.,-0.221
8,0,OHIO,200,SMITH  J.,-0.135
8,0,OHIO,200,WORTHINGTON,-0.186
8,0,PENNSYL,200,LOGAN  G.,-0.075
8,0,PENNSYL,200,MACLAY  S.,-0.401
8,0,RHODE I,200,ELLERY  C.,-0.692
8,0,RHODE I,200,POTTER  S.,-0.435
8,0,RHODE I,200,HOWLAND  B.,-0.187
8,0,SOUTH C,200,SUMTER  T.,-0.75
8,0,TENNESS,200,ANDERSON,-0.212
8,0,TENNESS,200,COCKE  W.,-0.465
8,0,VERMONT,200,SMITH  I.,0.031
8,0,VERMONT,200,BRADLEY  S.,0.088
8,0,VIRGINI,200,NICHOLAS,-0.187
8,0,VIRGINI,200,MASON  S.T.,-0.647
9,0,USA,200,JEFFERSON,0.015
9,98,CONNECT,1,MOSELEY,0.658
9,98,CONNECT,1,TALLMADGE,0.666
9,98,CONNECT,1,STURGES,0.63
9,98,CONNECT,1,DAVENPORT,0.743
9,98,CONNECT,1,PITKIN,0.659
9,98,CONNECT,1,DANA,0.772
9,98,CONNECT,1,SMITH  J.C.,0.683
9,1,DELAWAR,1,BROOM,0.614
9,98,GEORGIA,200,EARLY,0.048
9,98,GEORGIA,200,MERIWETHER,-0.222
9,98,GEORGIA,200,SMELT,-0.039
9,98,GEORGIA,200,SPALDING,0.07
9,98,GEORGIA,200,BIBB,-0.356
9,1,KENTUCK,200,LYON,0.13
9,2,KENTUCK,200,BOYLE,-0.101
9,3,KENTUCK,200,WALTON,-0.071
9,4,KENTUCK,200,SANDFORD,-0.238
9,5,KENTUCK,200,FOWLER,-0.032
9,6,KENTUCK,200,BEDINGER,-0.195
9,1,MARYLAN,1,CAMPBELL J.,0.446
9,2,MARYLAN,200,COVINGTON,-0.083
9,3,MARYLAN,200,MAGRUDER,-0.214
9,4,MARYLAN,200,NELSON  R.,-0.126
9,5,MARYLAN,200,MOORE  N.,-0.15
9,5,MARYLAN,200,MCCREERY,0.019
9,6,MARYLAN,200,ARCHER,-0.057
9,7,MARYLAN,200,NICHOLSON,-0.046
9,7,MARYLAN,200,LLOYD,0.006
9,8,MARYLAN,1,GOLDSBOROUG,0.329
9,1,MASSACH,1,QUINCY,0.687
9,2,MASSACH,200,CROWNINSHIE,0.008
9,3,MASSACH,1,NELSON  J.,0.433
9,4,MASSACH,200,VARNUM,-0.078
9,5,MASSACH,1,ELY,0.767
9,6,MASSACH,1,TAGGART,0.626
9,7,MASSACH,200,BARKER,0.091
9,8,MASSACH,200,GREEN,0.023
9,9,MASSACH,200,BISHOP,-0.064
9,10,MASSACH,1,HASTINGS,0.548
9,11,MASSACH,1,STEDMAN,0.641
9,12,MASSACH,200,BIDWELL,-0.017
9,13,MASSACH,200,SEAVER,-0.22
9,14,MASSACH,200,CUTTS,0.019
9,15,MASSACH,1,WADSWORTH,0.655
9,16,MASSACH,200,COOK,0.356
9,17,MASSACH,200,CHANDLER,0.198
9,98,NEW HAM,1,ELLIS,0.549
9,98,NEW HAM,1,THOMPSON T.,0.579
9,98,NEW HAM,1,BETTON,0.729
9,98,NEW HAM,1,HOUGH,0.614
9,98,NEW HAM,1,TENNEY,0.564
9,98,NEW JER,200,ELMER,0.083
9,98,NEW JER,200,LAMBERT,0.255
9,98,NEW JER,200,SOUTHARD,0.018
9,98,NEW JER,200,SLOAN,0.047
9,98,NEW JER,200,HELMS,0.083
9,98,NEW JER,200,DARBY,-0.088
9,1,NEW YOR,200,WICKES,0.439
9,2,NEW YOR,200,CLINTON,0.166
9,3,NEW YOR,200,MUMFORD,0.225
9,4,NEW YOR,200,VANCORTLAND,0.058
9,5,NEW YOR,200,BLAKE,0.013
9,6,NEW YOR,200,VERPLANCK,0.076
9,7,NEW YOR,200,SCHUNEMAN,0.098
9,8,NEW YOR,1,LIVINGSTON,0.518
9,9,NEW YOR,1,VANRENSSELA,0.714
9,10,NEW YOR,200,MASTERS,0.114
9,11,NEW YOR,200,SAILLY,0.204
9,12,NEW YOR,200,THOMAS,-0.022
9,13,NEW YOR,200,SAMMONS,0.022
9,14,NEW YOR,200,RUSSELL,0.44
9,15,NEW YOR,200,WILLIAMS  N,0.244
9,16,NEW YOR,200,TRACY,0.355
9,17,NEW YOR,200,HALSEY,-0.182
9,1,NORTH C,200,WYNNS,-0.05
9,2,NORTH C,200,ALSTON,-0.13
9,3,NORTH C,200,BLOUNT,-0.318
9,4,NORTH C,200,BLACKLEDGE,-0.105
9,5,NORTH C,200,KENAN,-0.245
9,7,NORTH C,200,MCFARLAN,0.076
9,8,NORTH C,200,STANFORD,-0.121
9,9,NORTH C,200,WILLIAMS  M,0.031
9,10,NORTH C,200,ALEXANDER E,0.017
9,11,NORTH C,200,HOLLAND,-0.261
9,12,NORTH C,200,WINSTON,-0.109
9,1,OHIO,200,MORROW  J.,0.033
9,1,PENNSYL,200,RICHARDS,-0.224
9,1,PENNSYL,200,CLAY  J.,-0.181
9,1,PENNSYL,200,LEIB,-0.062
9,1,PENNSYL,200,PORTER,-0.189
9,2,PENNSYL,200,BROWN,-0.277
9,2,PENNSYL,200,CONRAD,-0.354
9,2,PENNSYL,200,PUGH,-0.15
9,3,PENNSYL,200,ANDERSON,-0.314
9,3,PENNSYL,200,WHITEHILL J,-0.414
9,4,PENNSYL,200,WHITEHILL R,-0.304
9,4,PENNSYL,200,BARD,-0.399
9,5,PENNSYL,200,GREGG,-0.021
9,6,PENNSYL,1,KELLY,0.397
9,7,PENNSYL,200,REA,-0.225
9,8,PENNSYL,200,FINDLEY,-0.03
9,9,PENNSYL,200,SMILIE,-0.161
9,10,PENNSYL,200,HAMILTON,-0.295
9,11,PENNSYL,200,SMITH  S.,-0.097
9,98,RHODE I,200,STANTON,-0.091
